Title,URL,Authors,Programs,Bugs,Bounty,PublicationDate,AddedDate
Exploiting Empire C2 Framework,https://aceresponder.com/blog/exploiting-empire-c2-framework,ACE Responder (@ACEResponder),BC Security (Empire),"RCE, Path traversal, Arbitrary file overwrite",0.0,2024-02-14,2024-02-27
How did I found RCE on SHAREit which rewarded $$$ bounty,https://infosecwriteups.com/how-did-i-found-rce-on-shareit-which-rewarded-bounty-7d4196bf1b52,Suprit Pandurangi,SHAREit,"Log4shell, RCE",0.0,2023-02-26,2023-03-06
LogicalDOC Vulnerability Disclosure,https://www.whiteoaksecurity.com/blog/logicaldoc-vulnerability-disclosure/,"Brett DeWall (@xbadbiddyx), Michael Rand",LogicalDOC,"XXE, RCE, Command injection, Privilege escalation",0.0,2023-02-23,2023-02-26
Unauthenticated RCE in Goanywhere,https://www.vicarius.io/vsociety/blog/unauthenticated-rce-in-goanywhere,Youssef Muhammad (@yosef0x1),Fortra (GoAnywhere),"Insecure deserialization, RCE, Security code review",0.0,2023-02-22,2023-02-28
Taking over “Google Cloud Shell” by utilizing capabilities and Kubelet,https://medium.com/@chenshiri/taking-over-google-cloud-shell-by-utilizing-capabilities-and-kubelet-fd5e2417f286,Chen Shiri (@ChenShiri73),-,"Container escape, RCE, Kubernetes",0.0,2023-02-21,2023-05-15
"Multiple vulnerabilities in Dell Unisphere for PowerMax vApp, VASA Provider vApp and Solutions Enabler vApp CVE-2022-45103 / CVE-2022-45104",https://www.synacktiv.com/sites/default/files/2023-02/Synacktiv-Security_Advisory-Dell_EMC_vApp_Manager-Multiple_Vulnerabilities.pdf,Antoine Carrincazeaux,Dell,"Parameter injection, Arbitrary file read, RCE",0.0,2023-02-21,2023-03-08
ClamAV Critical Patch Review,https://onekey.com/blog/clamav-critical-patch-review/,ONEKEY (@onekey_sec),ClamAV,"RCE, Memory corruption, Buffer Overflow, XXE, Security code review",0.0,2023-02-21,2023-02-26
Facebook bug: A Journey from Code Execution to S3 Data Leak,https://medium.com/@win3zz/facebook-bug-a-journey-from-code-execution-to-s3-data-leak-698b7d2b02ef,Bipin Jitiya (@win3zz),Meta / Facebook,"RCE, OS command injection",0.0,2023-02-16,2023-02-26
Hacking Apple: Two Successful Exploits and Positive Thoughts on their Bug Bounty Program,https://blog.infiltrateops.io/hacking-apple-two-successful-exploits-and-positive-thoughts-on-their-bug-bounty-program-963efe7518f6,"Joe Gregg (@infiltrateops), Mike Piekarski (@pect0ral)",Apple,"RCE, Security misconfiguration",0.0,2023-02-16,2023-02-22
Server-side prototype pollution: Black-box detection without the DoS,https://portswigger.net/research/server-side-prototype-pollution,Gareth Heyes (@garethheyes),-,"Server-side prototype pollution, RCE",0.0,2023-02-15,2023-02-26
"Server side prototype pollution, how to detect and exploit",https://blog.yeswehack.com/talent-development/server-side-prototype-pollution-how-to-detect-and-exploit/,BitK (@BitK_),-,"Server-side prototype pollution, RCE",0.0,2023-02-15,2023-02-26
Microsoft Windows Contacts (VCF/Contact/LDAP) syslink control href attribute escape vulnerability (CVE-2022-44666) (0day).,https://github.com/j00sean/CVE-2022-44666,j00sean (@j00sean),Microsoft (Windows),RCE,0.0,2023-02-15,2023-02-22
Exploiting A Remote Heap Overflow With A Custom TCP Stack,https://www.synacktiv.com/publications/exploiting-a-remote-heap-overflow-with-a-custom-tcp-stack.html,"Etienne Helluy-Lafont, Luca Moro (@johncool__)",Western Digital,"Memory corruption, RCE",0.0,2023-02-13,2023-02-16
Disabling js for the win,https://infosecwriteups.com/disabling-js-for-the-win-9d13c606f910,Vuk Ivanovic,-,"Unrestricted file upload, RCE",0.0,2023-02-10,2023-03-02
A-Salt: attacking SaltStack,https://skylightcyber.com/2023/02/09/a-salt-attacking-saltstack/,Alex Hill,-,"SSTI, Security misconfiguration, Information disclosure, RCE",0.0,2023-02-09,2023-02-16
How I got $$$$ Bounty within 5 mins,https://p4n7h3rx.medium.com/how-i-got-bounty-within-5-mins-f1448f6db9b5,Hashir Khan (@P4n7h3Rx),-,"RCE, Components with known vulnerabilities",0.0,2023-02-09,2023-02-13
Exploit Development – A Sincere Form of Flattery,https://www.blackhillsinfosec.com/exploit-development-a-sincere-form-of-flattery/,moth,-,"MS-RPC, RCE",0.0,2023-02-09,2023-02-13
CVE-2022-35690: Unauthenticated RCE In Adobe ColdFusion,https://www.zerodayinitiative.com/blog/2023/1/18/cve-2022-35690-unauthenticated-rce-in-adobe-coldfusion,rgod,Adobe,RCE,0.0,2023-01-19,2023-01-26
Security Vulnerabilities in Apex Code Could Leak Salesforce Data,https://www.varonis.com/blog/apex-code-vulnerabilities,Nitay Bachrach,-,"Salesforce, SOQL injection",0.0,2024-02-20,2024-02-27
2022 Microsoft Teams RCE,https://blog.pksecurity.io/2023/01/16/2022-microsoft-teams-rce.html,"@adm1nkyj1, @jinmo123",Microsoft,"RCE, Insecure deeplink, Webview",0.0,2023-01-16,2023-02-28
Unrestricted file upload in Rocket TRUfusion Enterprise <= 7.9.6.0,https://www.synacktiv.com/sites/default/files/2022-11/trufusion_enterprise_unauthenticated_arbitrary_file_write.pdf,"Mehdi Elyassa, Kevin Tellier",Rocket Software,"Unrestricted file upload, Security code review, RCE",0.0,2022-11-30,2022-11-30
A Real World Example Of Classic Remote Command Execution (RCE),https://bhashit.in/?p=117,Bhashit Pandya (@x30r_),-,"OS command injection, XSS, RCE",0.0,2022-11-26,2022-12-09
CVE-2022–43781,https://petrusviet.medium.com/cve-2022-43781-32bc29de8960,Petrus Viet (@VietPetrus),Atlassian,"OS command injection, RCE",0.0,2022-11-25,2022-11-25
Legally hacking a Government Satellite?,https://letshack.xyz/offensive/web-application/legally-hacking-a-government-satellite,"RiotSecTeam (@RiotSecTeam), Josh",-,"Missing authentication, OS command injection, RCE",0.0,2022-11-24,2022-12-20
Contrast discovers zero-day flaw in popular Quarkus Java framework,https://www.contrastsecurity.com/security-influencers/localhost-attack-against-quarkus-developers-contrast-security,Joseph Beeton,Quarkus,"Drive-by attack, CSRF, RCE",0.0,2022-11-23,2022-12-12
Multiple vulnerabilities in H2O ≤ 3.32.1.3,https://www.synacktiv.com/sites/default/files/2022-11/h2o_multiple_vulnerabilities.pdf,"Clément Amic (@loadlow), Lena David",H2O,"Insecure deserialization, RCE, Arbitrary file read, Security code review",0.0,2022-11-23,2022-11-30
How I hacked into Google’s internal corporate assets,https://observationsinsecurity.com/2024/04/25/how-i-hacked-into-googles-internal-corporate-assets/,Michael Hyndman,Google,"Dependency confusion, RCE, Supply chain attack",0.0,2024-02-25,2024-05-08
CVE-2021-40662 Chamilo LMS 1.11.14 RCE,https://hacklido.com/d/90-cve-2021-40662-chamilo-lms-11114-rce,Febin,Chamilo LMS,"Stored XSS, CSRF, RCE",0.0,2021-11-23,2022-12-12
Leaking ObjRefs to Exploit HTTP .NET Remoting,https://code-white.com/blog/leaking-objrefs-to-exploit-http-dotnet-remoting/,Markus Wulftange (@mwulftange),Microsoft (.NET Framework),"Information disclosure, RCE, .NET Remoting, ASP.NET, Security code review",0.0,2024-02-27,2024-05-08
Source Code Disclosure in ASP.NET apps,https://swarm.ptsecurity.com/source-code-disclosure-in-asp-net-apps/,Arseniy Sharoglazov (@_mohemiv),-,"Source code disclosure, ASP.NET",0.0,2024-03-07,2024-05-08
Remote Command Execution in a Bank Server,https://medium.com/@win3zz/remote-command-execution-in-a-bank-server-b213f9f42afe,Bipin Jitiya (@win3zz),-,"RCE, Arbitrary file read, Unrestricted file upload",0.0,2022-11-18,2022-11-21
CVE-2022-41622 and CVE-2022-41800 (FIXED): F5 BIG-IP and iControl REST Vulnerabilities and Exposures,https://www.rapid7.com/blog/post/2022/11/16/cve-2022-41622-and-cve-2022-41800-fixed-f5-big-ip-and-icontrol-rest-vulnerabilities-and-exposures/,Ron Bowes (@iagox86),F5,"CSRF, RCE, RPM Spec Injection",0.0,2022-11-16,2022-11-17
Control Your Types Or Get Pwned: Remote Code Execution In Exchange Powershell Backend,https://www.zerodayinitiative.com/blog/2022/11/14/control-your-types-or-get-pwned-remote-code-execution-in-exchange-powershell-backend,Piotr Bazydło (@chudyPB),Checkmk,"RCE, Windows",0.0,2022-11-16,2022-11-17
Remote Code Execution in Spotify’s Backstage via vm2 Sandbox Escape (CVSS Score of 9.8),https://www.oxeye.io/blog/remote-code-execution-in-spotifys-backstage,"Gal Goldsthein (@G4lGo89), Yuval Ostrovsky (@yuvalo1212), Daniel Abeles (@Daniel_Abeles)",Spotify,"RCE, VM sandbox escape",0.0,2022-11-15,2022-11-21
Checkmk: Remote Code Execution by Chaining Multiple Bugs (1/3),https://blog.sonarsource.com/checkmk-rce-chain-1/,Stefan Schiller (@scryh_),Checkmk,"RCE, Code injection, SSRF, Line Feed injection, Arbitrary file read, Authentication bypass, Security code review",0.0,2022-11-15,2022-11-17
SSD Advisory – Cisco Secure Manager Appliance remediation_request_utils SQL Injection Remote Code Execution,https://ssd-disclosure.com/ssd-advisory-cisco-secure-manager-appliance-remediation_request_utils-sql-injection-remote-code-execution/,-,Cisco,"SQL injection, RCE, Security code review",0.0,2022-11-14,2022-11-14
Silent Spring: Prototype Pollution Leads to Remote Code Execution in Node.js,https://www.usenix.org/system/files/sec23summer_432-shcherbakov-prepub.pdf,"Mikhail Shcherbakov, Musard Balliu, Cristian-Alexandru Staicu","Rocket.Chat, NPM CLI, Parse Server, Node.js","RCE, Prototype pollution, DoS",0.0,2022-11-11,2022-11-11
Unit 42 Finds Three Vulnerabilities in OpenLiteSpeed Web Server,https://unit42.paloaltonetworks.com/openlitespeed-vulnerabilities/,Artur Avetisyan (@3v1LMonk3y),LiteSpeed,"RCE, OS command injection, Path traversal, Local Privilege Escalation",0.0,2022-11-10,2022-11-17
CVE-2022-26730 | ColorSync | Hoyt LLC,https://srd.cx/cve-2022-26730/,David Hoyt (@h02332),Apple,"MacOS, Memory corruption, RCE",0.0,2022-11-05,2022-11-11
How I hacked into a Cambridge’s server and got appreciation letter.,https://medium.com/@prathamrajgor/how-i-hacked-into-a-cambridges-server-and-got-appreciation-letter-d19a830756b2,Prathamrajgor,Cambridge,"Unrestricted file upload, RCE",0.0,2022-11-04,2022-11-05
"Case of Admin Bypass for RCE, XSS, and Information Disclosure",https://caffeinevulns.com/rces-and-acpvs/,Sam Paredes (@caffeinevulns),-,"RCE, Unrestricted file upload, Stored XSS, Information disclosure",0.0,2022-11-03,2022-11-05
Gregor Samsa: Exploiting Java's XML Signature Verification,https://googleprojectzero.blogspot.com/2022/11/gregor-samsa-exploiting-java-xml.html,Felix Wilhelm (@_fel1x),"OpenJDK, Apache Commons BCEL","Integer truncation, RCE, SAML",0.0,2022-11-02,2022-11-03
Chaining Multiple Vulnerabilities Leads to Remote Code Execution (RCE) on One of the Payment Service Companies.,https://rohit-soni.medium.com/chaining-multiple-vulnerabilities-leads-to-remote-code-execution-rce-on-paytm-e77f2fd2295e,Rohit Soni (@streetofhacker),-,"Exposed registration page, Exposed Jenkins instance, Weak credentials, RCE",0.0,2022-11-02,2022-11-03
Vulnerabilities In Apache Batik Default Security Controls – SSRF And RCE Through Remote Class Loading,https://www.zerodayinitiative.com/blog/2022/10/28/vulnerabilities-in-apache-batik-default-security-controls-ssrf-and-rce-through-remote-class-loading,Piotr Bazydło (@chudypb),Apache Batik,"SSRF, RCE",0.0,2022-10-31,2022-11-01
RCE on Apache Struts 2.5.30,https://mc0wn.blogspot.com/2022/11/rce-on-apache-struts-2530.html,Chris (@mc_0wn),Apache Struts,"RCE, Double OGNL evaluation",0.0,2022-11-29,2022-12-05
Exploiting embedded mitel phones for unauthenticated remote code execution,https://baldur.dk/blog/embedded-mitel-exploitation.html,Kevin Joensen (@ggisx),Mitel,"RCE, Reverse engineering, Buffer Overflow, Memory corruption, Authentication bypass, OS command injection",0.0,2024-02-25,2024-05-08
CVE-2022-21587 (Oracle E-Business Suite Unauthenticated RCE),https://blog.viettelcybersecurity.com/cve-2022-21587-oracle-e-business-suite-unauth-rce/,"@vudq16, Q5Ca (@_q5ca), @hoangnx99",Oracle,"RCE, Unrestricted file upload, Zip Slip attack",0.0,2023-01-16,2023-01-26
Command Injection in Asus M25 NAS,https://onekey.com/blog/security-advisory-asus-m25-nas-vulnerability/,Quentin Kaiser (@QKaiser),Asus,"OS command injection, Source code disclosure",0.0,2022-12-01,2022-12-20
YAFPC — Unauthenticated Remote Code Execution,https://blog.paradoxis.nl/yafpc-unauthenticated-remote-code-execution-755bf9e4d7c1,Luke Paris,-,"Authentication bypass, Hardcoded credentials, RCE",0.0,2023-01-14,2023-02-16
How Browser’s Save As Feature might lead to Code Execution (CVE-2022–45415),https://infosecwriteups.com/how-browsers-save-as-feature-might-lead-to-code-execution-cve-2022-45415-ebaa8711692,Jayateertha Guruprasad (@JayateerthaG),Mozilla (Firefox),"RCE, Browser hacking",0.0,2023-01-14,2023-01-18
Continuing the Citrix Saga: CVE-2023-5914 & CVE-2023-6184,https://www.assetnote.io/resources/research/continuing-the-citrix-saga-cve-2023-5914-cve-2023-6184,"Dylan Pindur, Shubham Shah (@infosec_au), Adam Kues (@hash_kitten)",Citrix Systems,"Reflected XSS, SSO, RCE, .NET Remoting, Insecure deserialization, Security code review",0.0,2024-02-20,2024-05-08
Lexmark MC3224adwe RCE exploit,https://github.com/blasty/lexmark/blob/main/writeup/writeup.md,blasty (@bl4sty),Lexmark,"RCE, SSRF, Printer hacking, Unrestricted file upload, Local Privilege Escalation",0.0,2023-01-09,2023-01-11
PandoraFMS - Pre-Auth Remote Code Execution,https://3sjay.github.io/2023/01/06/pandoraFMS-Pre-Auth-RCE.html,esj4y (@esj4y),PandoraFMS,"RCE, Path traversal, Arbitrary file upload, LFI, Security code review",0.0,2023-01-06,2023-01-11
"Leaking Secrets From GitHub Actions: Reading Files And Environment Variables, Intercepting Network/Process Communication, Dumping Memory",https://karimrahal.com/2023/01/05/github-actions-leaking-secrets/,Karim Rahal (@KarimPwnz),GitHub,"CI/CD, OS Command injection, RCE",0.0,2023-01-05,2024-01-29
Cacti: Unauthenticated Remote Code Execution,https://www.sonarsource.com/blog/cacti-unauthenticated-remote-code-execution/,Stefan Schiller (@scryh_),Cacti,"RCE, Authentication bypass, OS command injection, Security code review",0.0,2023-01-03,2023-01-11
"Web Hackers vs. The Auto Industry: Critical Vulnerabilities in Ferrari, BMW, Rolls Royce, Porsche, and More",https://samcurry.net/web-hackers-vs-the-auto-industry/,"Sam Curry (@samwcyo), Neiko Rivera (@_specters), Brett Buerhaus (@bbuerhaus), Maik Robert (@xEHLE_), Ian Carroll (@iangcarroll), Justin Rhinehart (@sshell_), Shubham Shah (@infosec_au)","Kia, Honda, Infiniti, Nissan, Acura, Mercedes-Benz, Hyundai, Genesis, BMW, Rolls Royce, Ferrari, Spireon, Ford, Reviver, Porsche, Toyota, Jaguar, Land Rover, SiriusXM","Account takeover, SSO, RCE, Authorization bypass, SQL injection, Mass assignment, Information disclosure",0.0,2023-01-03,2023-01-06
India’s Aadhar card source code disclosure via exposed .svn/wc.db,https://0xlittlespidy.medium.com/indias-aadhar-card-source-code-disclosure-via-exposed-svn-wc-db-c05519ea7761,0xLittleSpidy (@0xLittleSpidy),Aadhaar,"Source code disclosure, .svn folder disclosure",0.0,2023-01-02,2023-01-06
How I found multiple critical bugs in Red Bull,https://bergee.it/blog/how-i-found-multiple-critical-bugs-in-red-bull/,Bartłomiej Bergier (@_bergee_),Red Bull,"Authentication bypass, HTTP response manipulation, Path traversal, LFI, XSS, SQL injection, RCE, Unrestricted file upload, RFI, Security code review",0.0,2022-12-26,2022-12-30
ENLBufferPwn (CVE-2022-47949),https://github.com/PabloMK7/ENLBufferPwn,PabloMK7 (@Pablomf6),Nintendo,"Buffer Overflow, Memory corruption, RCE",0.0,2022-12-22,2023-01-02
RCE on admin panel of web3 website,https://medium.com/@vamshivaran110/rce-on-admin-panel-of-web3-website-2d0acf34d6ea,T VAMSHI,-,"RCE, Components with known vulnerabilities",0.0,2022-12-21,2022-12-23
From PostAuth RCE to PreAuth RCE on Liferay Portal,https://dappsec.substack.com/p/an-advisory-for-cve-2019-16891-from,RV Sharma,Liferay,"RCE, Insecure deserialization",0.0,2022-12-20,2022-12-26
CVE-2021-43444 to 43449: Exploiting ONLYOFFICE Web Sockets for Unauthenticated Remote Code Execution,https://labs.nettitude.com/blog/exploiting-onlyoffice-web-sockets-for-unauthenticated-remote-code-execution/,Iain Wallace (@strawp),OnlyOffice,"Websockets, XSS, RCE, Arbitrary file write, Path traversal",0.0,2022-12-14,2022-12-20
CVE-2021-43444 to 43449: Exploiting ONLYOFFICE Web Sockets for Unauthenticated Remote Code Execution,https://labs.nettitude.com/blog/exploiting-onlyoffice-web-sockets-for-unauthenticated-remote-code-execution/,Iain Wallace (@strawp),OnlyOffice,"Websockets, RCE, Arbitrary file write, Path traversal",0.0,2022-12-14,2022-12-15
Source code leakage due to exposed sourcemap,https://hopesamples.blogspot.com/2022/12/source-code-leakage-due-to-exposed.html,Vivek M,Google,Source code disclosure,0.0,2022-12-11,2022-12-12
DataBinding2Shell: Novel Pathways to RCE Web Frameworks,https://www.blackhat.com/eu-22/briefings/schedule/#databindingshell-novel-pathways-to-rce-web-frameworks-28583,"Haowen Mu (@meizjm3i), Biao He (@codeplutos)","Spring, Grails","RCE, Spring4Shell",0.0,2022-12-07,2022-12-20
Cool Vulns Don't Live Long - Netgear And Pwn2Own,https://www.synacktiv.com/publications/cool-vulns-dont-live-long-netgear-and-pwn2own.html,Kevin Denis,Netgear,"Code injection, RCE, Security code review",0.0,2022-12-06,2022-12-09
The Last Breath of Our Netgear RAX30 Bugs - A Tragic Tale before Pwn2Own Toronto 2022,https://starlabs.sg/blog/2022/12-the-last-breath-of-our-netgear-rax30-bugs-a-tragic-tale-before-pwn2own-toronto-2022/,"Vu Thi Lan (@lanleft_), Nguyễn Hoàng Thạch (@hi_im_d4rkn3ss)",Netgear,"Command injection, RCE, Security code review",0.0,2022-12-06,2022-12-09
TheHole New World - how a small leak will sink a great browser (CVE-2021-38003),https://starlabs.sg/blog/2022/12-the-hole-new-world-how-a-small-leak-will-sink-a-great-browser-cve-2021-38003/,Bruce Chen (@bruce30262),Google (Chrome),"Memory corruption, RCE",0.0,2022-12-06,2022-12-12
Bug Writeup: RCE via SSTI on Spring Boot Error Page with Akamai WAF Bypass,https://www.pmnh.site/post/writeup_spring_el_waf_bypass/,"Peter M (@pmnh_), Usman Mansha (@UsmanMansha420)",GitHub,"SSTI, RCE, WAF bypass",0.0,2022-12-04,2022-12-09
